id,name,code,slug,slug2,state_id:id,country_id:id,type
693,Xã Xuân Dương,6607,xa_xuan_duong,xa,base.state_vn_VN-09,base.vn,1
694,Xã Khuất Xá,6565,xa_khuat_xa,xa,base.state_vn_VN-09,base.vn,1
695,Xã Đình Lập,6613,xa_dinh_lap,xa,base.state_vn_VN-09,base.vn,1
696,Xã Châu Sơn,6637,xa_chau_son,xa,base.state_vn_VN-09,base.vn,1
697,Xã Kiên Mộc,6625,xa_kien_moc,xa,base.state_vn_VN-09,base.vn,1
698,Xã Thái Bình,6616,xa_thai_binh,xa,base.state_vn_VN-09,base.vn,1
699,Xã Hữu Lũng,6385,xa_huu_lung,xa,base.state_vn_VN-09,base.vn,1
700,Xã Tuấn Sơn,6457,xa_tuan_son,xa,base.state_vn_VN-09,base.vn,1
701,Xã Tân Thành,6445,xa_tan_thanh,xa,base.state_vn_VN-09,base.vn,1
702,Xã Vân Nham,6415,xa_van_nham,xa,base.state_vn_VN-09,base.vn,1
703,Xã Thiện Tân,6421,xa_thien_tan,xa,base.state_vn_VN-09,base.vn,1
704,Xã Yên Bình,6391,xa_yen_binh,xa,base.state_vn_VN-09,base.vn,1
705,Xã Hữu Liên,6400,xa_huu_lien,xa,base.state_vn_VN-09,base.vn,1
706,Xã Cai Kinh,6427,xa_cai_kinh,xa,base.state_vn_VN-09,base.vn,1
707,Xã Chi Lăng,6463,xa_chi_lang,xa,base.state_vn_VN-09,base.vn,1
708,Xã Nhân Lý,6496,xa_nhan_ly,xa,base.state_vn_VN-09,base.vn,1
709,Xã Chiến Thắng,6481,xa_chien_thang,xa,base.state_vn_VN-09,base.vn,1
710,Xã Quan Sơn,6517,xa_quan_son,xa,base.state_vn_VN-09,base.vn,1
711,Xã Bằng Mạc,6475,xa_bang_mac,xa,base.state_vn_VN-09,base.vn,1
712,Xã Vạn Linh,6505,xa_van_linh,xa,base.state_vn_VN-09,base.vn,1
713,Xã Đồng Đăng,6184,xa_dong_dang,xa,base.state_vn_VN-09,base.vn,1
714,Xã Cao Lộc,6193,xa_cao_loc,xa,base.state_vn_VN-09,base.vn,1
715,Xã Công Sơn,6220,xa_cong_son,xa,base.state_vn_VN-09,base.vn,1
716,Xã Ba Sơn,6202,xa_ba_son,xa,base.state_vn_VN-09,base.vn,1
717,Phường Tam Thanh,5986,phuong_tam_thanh,ph,base.state_vn_VN-09,base.vn,0
718,Phường Lương Văn Tri,5983,phuong_luong_van_tri,ph,base.state_vn_VN-09,base.vn,0
719,Phường Hoàng Văn Thụ,6187,phuong_hoang_van_thu,ph,base.state_vn_VN-09,base.vn,0
720,Phường Đông Kinh,5977,phuong_dong_kinh,ph,base.state_vn_VN-09,base.vn,0
721,Phường An Sinh,7090,phuong_an_sinh,ph,base.state_vn_VN-13,base.vn,0
722,Phường Đông Triều,7093,phuong_dong_trieu,ph,base.state_vn_VN-13,base.vn,0
723,Phường Bình Khê,7081,phuong_binh_khe,ph,base.state_vn_VN-13,base.vn,0
724,Phường Mạo Khê,7069,phuong_mao_khe,ph,base.state_vn_VN-13,base.vn,0
725,Phường Hoàng Quế,7114,phuong_hoang_que,ph,base.state_vn_VN-13,base.vn,0
726,Phường Yên Tử,6832,phuong_yen_tu,ph,base.state_vn_VN-13,base.vn,0
727,Phường Vàng Danh,6820,phuong_vang_danh,ph,base.state_vn_VN-13,base.vn,0
728,Phường Uông Bí,6811,phuong_uong_bi,ph,base.state_vn_VN-13,base.vn,0
729,Phường Đông Mai,7135,phuong_dong_mai,ph,base.state_vn_VN-13,base.vn,0
730,Phường Hiệp Hòa,7147,phuong_hiep_hoa,ph,base.state_vn_VN-13,base.vn,0
731,Phường Quảng Yên,7132,phuong_quang_yen,ph,base.state_vn_VN-13,base.vn,0
732,Phường Hà An,7168,phuong_ha_an,ph,base.state_vn_VN-13,base.vn,0
733,Phường Phong Cốc,7183,phuong_phong_coc,ph,base.state_vn_VN-13,base.vn,0
734,Phường Liên Hòa,7180,phuong_lien_hoa,ph,base.state_vn_VN-13,base.vn,0
735,Phường Tuần Châu,6706,phuong_tuan_chau,ph,base.state_vn_VN-13,base.vn,0
736,Phường Việt Hưng,6661,phuong_viet_hung,ph,base.state_vn_VN-13,base.vn,0
737,Phường Bãi Cháy,6673,phuong_bai_chay,ph,base.state_vn_VN-13,base.vn,0
738,Phường Hà Tu,6652,phuong_ha_tu,ph,base.state_vn_VN-13,base.vn,0
739,Phường Hà Lầm,6676,phuong_ha_lam,ph,base.state_vn_VN-13,base.vn,0
740,Phường Cao Xanh,6658,phuong_cao_xanh,ph,base.state_vn_VN-13,base.vn,0
741,Phường Hồng Gai,6685,phuong_hong_gai,ph,base.state_vn_VN-13,base.vn,0
742,Phường Hạ Long,6688,phuong_ha_long,ph,base.state_vn_VN-13,base.vn,0
743,Phường Hoành Bồ,7030,phuong_hoanh_bo,ph,base.state_vn_VN-13,base.vn,0
744,Xã Quảng La,7054,xa_quang_la,xa,base.state_vn_VN-13,base.vn,1
745,Xã Thống Nhất,7060,xa_thong_nhat,xa,base.state_vn_VN-13,base.vn,1
746,Phường Mông Dương,6760,phuong_mong_duong,ph,base.state_vn_VN-13,base.vn,0
747,Phường Quang Hanh,6778,phuong_quang_hanh,ph,base.state_vn_VN-13,base.vn,0
748,Phường Cẩm Phả,6793,phuong_cam_pha,ph,base.state_vn_VN-13,base.vn,0
749,Phường Cửa Ông,6781,phuong_cua_ong,ph,base.state_vn_VN-13,base.vn,0
750,Xã Hải Hòa,6799,xa_hai_hoa,xa,base.state_vn_VN-13,base.vn,1
751,Xã Tiên Yên,6862,xa_tien_yen,xa,base.state_vn_VN-13,base.vn,1
752,Xã Điền Xá,6874,xa_dien_xa,xa,base.state_vn_VN-13,base.vn,1
753,Xã Đông Ngũ,6877,xa_dong_ngu,xa,base.state_vn_VN-13,base.vn,1
754,Xã Hải Lạng,6886,xa_hai_lang,xa,base.state_vn_VN-13,base.vn,1
755,Xã Lương Minh,6985,xa_luong_minh,xa,base.state_vn_VN-13,base.vn,1
756,Xã Kỳ Thượng,6979,xa_ky_thuong,xa,base.state_vn_VN-13,base.vn,1
757,Xã Ba Chẽ,6970,xa_ba_che,xa,base.state_vn_VN-13,base.vn,1
758,Xã Quảng Tân,6913,xa_quang_tan,xa,base.state_vn_VN-13,base.vn,1
759,Xã Đầm Hà,6895,xa_dam_ha,xa,base.state_vn_VN-13,base.vn,1
760,Xã Quảng Hà,6922,xa_quang_ha,xa,base.state_vn_VN-13,base.vn,1
761,Xã Đường Hoa,6946,xa_duong_hoa,xa,base.state_vn_VN-13,base.vn,1
762,Xã Quảng Đức,6931,xa_quang_duc,xa,base.state_vn_VN-13,base.vn,1
763,Xã Hoành Mô,6841,xa_hoanh_mo,xa,base.state_vn_VN-13,base.vn,1
764,Xã Lục Hồn,6856,xa_luc_hon,xa,base.state_vn_VN-13,base.vn,1
765,Xã Bình Liêu,6838,xa_binh_lieu,xa,base.state_vn_VN-13,base.vn,1
766,Xã Hải Sơn,6724,xa_hai_son,xa,base.state_vn_VN-13,base.vn,1
767,Xã Hải Ninh,6733,xa_hai_ninh,xa,base.state_vn_VN-13,base.vn,1
768,Xã Vĩnh Thực,6757,xa_vinh_thuc,xa,base.state_vn_VN-13,base.vn,1
769,Phường Móng Cái 1,6712,phuong_mong_cai_1,ph,base.state_vn_VN-13,base.vn,0
770,Phường Móng Cái 2,6709,phuong_mong_cai_2,ph,base.state_vn_VN-13,base.vn,0
771,Phường Móng Cái 3,6736,phuong_mong_cai_3,ph,base.state_vn_VN-13,base.vn,0
772,Đặc khu Vân Đồn,6994,dac_khu_van_don,da,base.state_vn_VN-13,base.vn,2
773,Đặc khu Cô Tô,7192,dac_khu_co_to,da,base.state_vn_VN-13,base.vn,2
774,Xã Cái Chiên,6967,xa_cai_chien,xa,base.state_vn_VN-13,base.vn,1
775,Xã Đại Sơn,7627,xa_dai_son,xa,base.state_vn_VN-56,base.vn,1
776,Xã Sơn Động,7615,xa_son_dong,xa,base.state_vn_VN-56,base.vn,1
777,Xã Tây Yên Tử,7616,xa_tay_yen_tu,xa,base.state_vn_VN-56,base.vn,1
778,Xã Dương Hưu,7672,xa_duong_huu,xa,base.state_vn_VN-56,base.vn,1
779,Xã Yên Định,7642,xa_yen_dinh,xa,base.state_vn_VN-56,base.vn,1
780,Xã An Lạc,7654,xa_an_lac,xa,base.state_vn_VN-56,base.vn,1
781,Xã Vân Sơn,7621,xa_van_son,xa,base.state_vn_VN-56,base.vn,1
782,Xã Biển Động,7573,xa_bien_dong,xa,base.state_vn_VN-56,base.vn,1
783,Xã Lục Ngạn,7582,xa_luc_ngan,xa,base.state_vn_VN-56,base.vn,1
784,Xã Đèo Gia,7594,xa_deo_gia,xa,base.state_vn_VN-56,base.vn,1
785,Xã Sơn Hải,7543,xa_son_hai,xa,base.state_vn_VN-56,base.vn,1
786,Xã Tân Sơn,7531,xa_tan_son,xa,base.state_vn_VN-56,base.vn,1
787,Xã Biên Sơn,7537,xa_bien_son,xa,base.state_vn_VN-56,base.vn,1
788,Xã Sa Lý,7534,xa_sa_ly,xa,base.state_vn_VN-56,base.vn,1
789,Xã Nam Dương,7603,xa_nam_duong,xa,base.state_vn_VN-56,base.vn,1
790,Xã Kiên Lao,7552,xa_kien_lao,xa,base.state_vn_VN-56,base.vn,1
791,Phường Chũ,7525,phuong_chu,ph,base.state_vn_VN-56,base.vn,0
792,Phường Phượng Sơn,7612,phuong_phuong_son,ph,base.state_vn_VN-56,base.vn,0
793,Xã Lục Sơn,7492,xa_luc_son,xa,base.state_vn_VN-56,base.vn,1
794,Xã Trường Sơn,7489,xa_truong_son,xa,base.state_vn_VN-56,base.vn,1
795,Xã Cẩm Lý,7519,xa_cam_ly,xa,base.state_vn_VN-56,base.vn,1
796,Xã Đông Phú,7450,xa_dong_phu,xa,base.state_vn_VN-56,base.vn,1
797,Xã Nghĩa Phương,7486,xa_nghia_phuong,xa,base.state_vn_VN-56,base.vn,1
798,Xã Lục Nam,7444,xa_luc_nam,xa,base.state_vn_VN-56,base.vn,1
799,Xã Bắc Lũng,7498,xa_bac_lung,xa,base.state_vn_VN-56,base.vn,1
800,Xã Bảo Đài,7462,xa_bao_dai,xa,base.state_vn_VN-56,base.vn,1
801,Xã Lạng Giang,7375,xa_lang_giang,xa,base.state_vn_VN-56,base.vn,1
802,Xã Mỹ Thái,7420,xa_my_thai,xa,base.state_vn_VN-56,base.vn,1
803,Xã Kép,7399,xa_kep,xa,base.state_vn_VN-56,base.vn,1
804,Xã Tân Dĩnh,7432,xa_tan_dinh,xa,base.state_vn_VN-56,base.vn,1
805,Xã Tiên Lục,7381,xa_tien_luc,xa,base.state_vn_VN-56,base.vn,1
806,Xã Yên Thế,7288,xa_yen_the,xa,base.state_vn_VN-56,base.vn,1
807,Xã Bố Hạ,7294,xa_bo_ha,xa,base.state_vn_VN-56,base.vn,1
808,Xã Đồng Kỳ,7282,xa_dong_ky,xa,base.state_vn_VN-56,base.vn,1
809,Xã Xuân Lương,7246,xa_xuan_luong,xa,base.state_vn_VN-56,base.vn,1
810,Xã Tam Tiến,7264,xa_tam_tien,xa,base.state_vn_VN-56,base.vn,1
811,Xã Tân Yên,7339,xa_tan_yen,xa,base.state_vn_VN-56,base.vn,1
812,Xã Ngọc Thiện,7351,xa_ngoc_thien,xa,base.state_vn_VN-56,base.vn,1
813,Xã Nhã Nam,7306,xa_nha_nam,xa,base.state_vn_VN-56,base.vn,1
814,Xã Phúc Hòa,7330,xa_phuc_hoa,xa,base.state_vn_VN-56,base.vn,1
815,Xã Quang Trung,7333,xa_quang_trung,xa,base.state_vn_VN-56,base.vn,1
816,Xã Hợp Thịnh,7864,xa_hop_thinh,xa,base.state_vn_VN-56,base.vn,1
817,Xã Hiệp Hoà,7840,xa_hiep_hoa,xa,base.state_vn_VN-56,base.vn,1
818,Xã Hoàng Vân,7822,xa_hoang_van,xa,base.state_vn_VN-56,base.vn,1
819,Xã Xuân Cẩm,7870,xa_xuan_cam,xa,base.state_vn_VN-56,base.vn,1
820,Phường Tự Lạn,7774,phuong_tu_lan,ph,base.state_vn_VN-56,base.vn,0
821,Phường Việt Yên,7777,phuong_viet_yen,ph,base.state_vn_VN-56,base.vn,0
822,Phường Nếnh,7795,phuong_nenh,ph,base.state_vn_VN-56,base.vn,0
823,Phường Vân Hà,7798,phuong_van_ha,ph,base.state_vn_VN-56,base.vn,0
824,Xã Đồng Việt,7735,xa_dong_viet,xa,base.state_vn_VN-56,base.vn,1
825,Phường Bắc Giang,7210,phuong_bac_giang,ph,base.state_vn_VN-56,base.vn,0
826,Phường Đa Mai,7228,phuong_da_mai,ph,base.state_vn_VN-56,base.vn,0
827,Phường Tiền Phong,7696,phuong_tien_phong,ph,base.state_vn_VN-56,base.vn,0
828,Phường Tân An,7682,phuong_tan_an,ph,base.state_vn_VN-56,base.vn,0
829,Phường Yên Dũng,7681,phuong_yen_dung,ph,base.state_vn_VN-56,base.vn,0
830,Phường Tân Tiến,7699,phuong_tan_tien,ph,base.state_vn_VN-56,base.vn,0
831,Phường Cảnh Thụy,7738,phuong_canh_thuy,ph,base.state_vn_VN-56,base.vn,0
832,Phường Kinh Bắc,9187,phuong_kinh_bac,ph,base.state_vn_VN-56,base.vn,0
833,Phường Võ Cường,9190,phuong_vo_cuong,ph,base.state_vn_VN-56,base.vn,0
834,Phường Vũ Ninh,9169,phuong_vu_ninh,ph,base.state_vn_VN-56,base.vn,0
835,Phường Hạp Lĩnh,9325,phuong_hap_linh,ph,base.state_vn_VN-56,base.vn,0
836,Phường Nam Sơn,9286,phuong_nam_son,ph,base.state_vn_VN-56,base.vn,0
837,Phường Từ Sơn,9367,phuong_tu_son,ph,base.state_vn_VN-56,base.vn,0
838,Phường Tam Sơn,9376,phuong_tam_son,ph,base.state_vn_VN-56,base.vn,0
839,Phường Đồng Nguyên,9382,phuong_dong_nguyen,ph,base.state_vn_VN-56,base.vn,0
840,Phường Phù Khê,9373,phuong_phu_khe,ph,base.state_vn_VN-56,base.vn,0
841,Phường Thuận Thành,9400,phuong_thuan_thanh,ph,base.state_vn_VN-56,base.vn,0
842,Phường Mão Điền,9409,phuong_mao_dien,ph,base.state_vn_VN-56,base.vn,0
843,Phường Trạm Lộ,9430,phuong_tram_lo,ph,base.state_vn_VN-56,base.vn,0
844,Phường Trí Quả,9427,phuong_tri_qua,ph,base.state_vn_VN-56,base.vn,0
845,Phường Song Liễu,9433,phuong_song_lieu,ph,base.state_vn_VN-56,base.vn,0
846,Phường Ninh Xá,9445,phuong_ninh_xa,ph,base.state_vn_VN-56,base.vn,0
847,Phường Quế Võ,9247,phuong_que_vo,ph,base.state_vn_VN-56,base.vn,0
848,Phường Phương Liễu,9265,phuong_phuong_lieu,ph,base.state_vn_VN-56,base.vn,0
849,Phường Nhân Hòa,9253,phuong_nhan_hoa,ph,base.state_vn_VN-56,base.vn,0
850,Phường Đào Viên,9301,phuong_dao_vien,ph,base.state_vn_VN-56,base.vn,0
851,Phường Bồng Lai,9295,phuong_bong_lai,ph,base.state_vn_VN-56,base.vn,0
852,Xã Chi Lăng,9313,xa_chi_lang,xa,base.state_vn_VN-56,base.vn,1
853,Xã Phù Lãng,9292,xa_phu_lang,xa,base.state_vn_VN-56,base.vn,1
854,Xã Yên Phong,9193,xa_yen_phong,xa,base.state_vn_VN-56,base.vn,1
855,Xã Văn Môn,9238,xa_van_mon,xa,base.state_vn_VN-56,base.vn,1
856,Xã Tam Giang,9202,xa_tam_giang,xa,base.state_vn_VN-56,base.vn,1
857,Xã Yên Trung,9205,xa_yen_trung,xa,base.state_vn_VN-56,base.vn,1
858,Xã Tam Đa,9208,xa_tam_da,xa,base.state_vn_VN-56,base.vn,1
859,Xã Tiên Du,9319,xa_tien_du,xa,base.state_vn_VN-56,base.vn,1
860,Xã Liên Bão,9334,xa_lien_bao,xa,base.state_vn_VN-56,base.vn,1
861,Xã Tân Chi,9343,xa_tan_chi,xa,base.state_vn_VN-56,base.vn,1
862,Xã Đại Đồng,9340,xa_dai_dong,xa,base.state_vn_VN-56,base.vn,1
863,Xã Phật Tích,9349,xa_phat_tich,xa,base.state_vn_VN-56,base.vn,1
864,Xã Gia Bình,9454,xa_gia_binh,xa,base.state_vn_VN-56,base.vn,1
865,Xã Nhân Thắng,9475,xa_nhan_thang,xa,base.state_vn_VN-56,base.vn,1
866,Xã Đại Lai,9469,xa_dai_lai,xa,base.state_vn_VN-56,base.vn,1
867,Xã Cao Đức,9466,xa_cao_duc,xa,base.state_vn_VN-56,base.vn,1
868,Xã Đông Cứu,9487,xa_dong_cuu,xa,base.state_vn_VN-56,base.vn,1
869,Xã Lương Tài,9496,xa_luong_tai,xa,base.state_vn_VN-56,base.vn,1
870,Xã Lâm Thao,9529,xa_lam_thao,xa,base.state_vn_VN-56,base.vn,1
871,Xã Trung Chính,9523,xa_trung_chinh,xa,base.state_vn_VN-56,base.vn,1
872,Xã Trung Kênh,9499,xa_trung_kenh,xa,base.state_vn_VN-56,base.vn,1
873,Xã Tuấn Đạo,7663,xa_tuan_dao,xa,base.state_vn_VN-56,base.vn,1
874,Phường Việt Trì,7900,phuong_viet_tri,ph,base.state_vn_VN-68,base.vn,0
875,Phường Nông Trang,7894,phuong_nong_trang,ph,base.state_vn_VN-68,base.vn,0
876,Phường Thanh Miếu,7909,phuong_thanh_mieu,ph,base.state_vn_VN-68,base.vn,0
877,Phường Vân Phú,7918,phuong_van_phu,ph,base.state_vn_VN-68,base.vn,0
878,Xã Hy Cương,8515,xa_hy_cuong,xa,base.state_vn_VN-68,base.vn,1
879,Xã Lâm Thao,8494,xa_lam_thao,xa,base.state_vn_VN-68,base.vn,1
880,Xã Xuân Lũng,8497,xa_xuan_lung,xa,base.state_vn_VN-68,base.vn,1
881,Xã Phùng Nguyên,8521,xa_phung_nguyen,xa,base.state_vn_VN-68,base.vn,1
882,Xã Bản Nguyên,8527,xa_ban_nguyen,xa,base.state_vn_VN-68,base.vn,1
883,Phường Phong Châu,7954,phuong_phong_chau,ph,base.state_vn_VN-68,base.vn,0
884,Phường Phú Thọ,7942,phuong_phu_tho,ph,base.state_vn_VN-68,base.vn,0
885,Phường Âu Cơ,7948,phuong_au_co,ph,base.state_vn_VN-68,base.vn,0
886,Xã Phù Ninh,8230,xa_phu_ninh,xa,base.state_vn_VN-68,base.vn,1
887,Xã Dân Chủ,8254,xa_dan_chu,xa,base.state_vn_VN-68,base.vn,1
888,Xã Phú Mỹ,8236,xa_phu_my,xa,base.state_vn_VN-68,base.vn,1
889,Xã Trạm Thản,8245,xa_tram_than,xa,base.state_vn_VN-68,base.vn,1
890,Xã Bình Phú,8275,xa_binh_phu,xa,base.state_vn_VN-68,base.vn,1
891,Xã Thanh Ba,8152,xa_thanh_ba,xa,base.state_vn_VN-68,base.vn,1
892,Xã Quảng Yên,8161,xa_quang_yen,xa,base.state_vn_VN-68,base.vn,1
893,Xã Hoàng Cương,8203,xa_hoang_cuong,xa,base.state_vn_VN-68,base.vn,1
894,Xã Đông Thành,8209,xa_dong_thanh,xa,base.state_vn_VN-68,base.vn,1
895,Xã Chí Tiên,8215,xa_chi_tien,xa,base.state_vn_VN-68,base.vn,1
896,Xã Liên Minh,8227,xa_lien_minh,xa,base.state_vn_VN-68,base.vn,1
897,Xã Đoan Hùng,7969,xa_doan_hung,xa,base.state_vn_VN-68,base.vn,1
898,Xã Tây Cốc,8023,xa_tay_coc,xa,base.state_vn_VN-68,base.vn,1
899,Xã Chân Mộng,8035,xa_chan_mong,xa,base.state_vn_VN-68,base.vn,1
900,Xã Chí Đám,7999,xa_chi_dam,xa,base.state_vn_VN-68,base.vn,1
901,Xã Bằng Luân,7996,xa_bang_luan,xa,base.state_vn_VN-68,base.vn,1
902,Xã Hạ Hòa,8053,xa_ha_hoa,xa,base.state_vn_VN-68,base.vn,1
903,Xã Đan Thượng,8071,xa_dan_thuong,xa,base.state_vn_VN-68,base.vn,1
904,Xã Yên Kỳ,8113,xa_yen_ky,xa,base.state_vn_VN-68,base.vn,1
905,Xã Vĩnh Chân,8143,xa_vinh_chan,xa,base.state_vn_VN-68,base.vn,1
906,Xã Văn Lang,8134,xa_van_lang,xa,base.state_vn_VN-68,base.vn,1
907,Xã Hiền Lương,8110,xa_hien_luong,xa,base.state_vn_VN-68,base.vn,1
908,Xã Cẩm Khê,8341,xa_cam_khe,xa,base.state_vn_VN-68,base.vn,1
909,Xã Phú Khê,8398,xa_phu_khe,xa,base.state_vn_VN-68,base.vn,1
910,Xã Hùng Việt,8416,xa_hung_viet,xa,base.state_vn_VN-68,base.vn,1
911,Xã Đồng Lương,8431,xa_dong_luong,xa,base.state_vn_VN-68,base.vn,1
912,Xã Tiên Lương,8344,xa_tien_luong,xa,base.state_vn_VN-68,base.vn,1
913,Xã Vân Bán,8380,xa_van_ban,xa,base.state_vn_VN-68,base.vn,1
914,Xã Tam Nông,8434,xa_tam_nong,xa,base.state_vn_VN-68,base.vn,1
915,Xã Thọ Văn,8479,xa_tho_van,xa,base.state_vn_VN-68,base.vn,1
916,Xã Vạn Xuân,8461,xa_van_xuan,xa,base.state_vn_VN-68,base.vn,1
917,Xã Hiền Quan,8443,xa_hien_quan,xa,base.state_vn_VN-68,base.vn,1
918,Xã Thanh Thuỷ,8674,xa_thanh_thuy,xa,base.state_vn_VN-68,base.vn,1
919,Xã Đào Xá,8662,xa_dao_xa,xa,base.state_vn_VN-68,base.vn,1
920,Xã Tu Vũ,8686,xa_tu_vu,xa,base.state_vn_VN-68,base.vn,1
921,Xã Thanh Sơn,8542,xa_thanh_son,xa,base.state_vn_VN-68,base.vn,1
922,Xã Võ Miếu,8584,xa_vo_mieu,xa,base.state_vn_VN-68,base.vn,1
923,Xã Văn Miếu,8611,xa_van_mieu,xa,base.state_vn_VN-68,base.vn,1
924,Xã Cự Đồng,8614,xa_cu_dong,xa,base.state_vn_VN-68,base.vn,1
925,Xã Hương Cần,8632,xa_huong_can,xa,base.state_vn_VN-68,base.vn,1
926,Xã Yên Sơn,8656,xa_yen_son,xa,base.state_vn_VN-68,base.vn,1
927,Xã Khả Cửu,8635,xa_kha_cuu,xa,base.state_vn_VN-68,base.vn,1
928,Xã Tân Sơn,8566,xa_tan_son,xa,base.state_vn_VN-68,base.vn,1
929,Xã Minh Đài,8593,xa_minh_dai,xa,base.state_vn_VN-68,base.vn,1
930,Xã Lai Đồng,8560,xa_lai_dong,xa,base.state_vn_VN-68,base.vn,1
931,Xã Thu Cúc,8545,xa_thu_cuc,xa,base.state_vn_VN-68,base.vn,1
932,Xã Xuân Đài,8590,xa_xuan_dai,xa,base.state_vn_VN-68,base.vn,1
933,Xã Long Cốc,8620,xa_long_coc,xa,base.state_vn_VN-68,base.vn,1
934,Xã Yên Lập,8290,xa_yen_lap,xa,base.state_vn_VN-68,base.vn,1
935,Xã Thượng Long,8323,xa_thuong_long,xa,base.state_vn_VN-68,base.vn,1
936,Xã Sơn Lương,8296,xa_son_luong,xa,base.state_vn_VN-68,base.vn,1
937,Xã Xuân Viên,8305,xa_xuan_vien,xa,base.state_vn_VN-68,base.vn,1
938,Xã Minh Hòa,8338,xa_minh_hoa,xa,base.state_vn_VN-68,base.vn,1
939,Xã Trung Sơn,8311,xa_trung_son,xa,base.state_vn_VN-68,base.vn,1
940,Xã Tam Sơn,8824,xa_tam_son,xa,base.state_vn_VN-68,base.vn,1
941,Xã Sông Lô,8848,xa_song_lo,xa,base.state_vn_VN-68,base.vn,1
942,Xã Hải Lựu,8782,xa_hai_luu,xa,base.state_vn_VN-68,base.vn,1
943,Xã Yên Lãng,8773,xa_yen_lang,xa,base.state_vn_VN-68,base.vn,1
944,Xã Lập Thạch,8761,xa_lap_thach,xa,base.state_vn_VN-68,base.vn,1
945,Xã Tiên Lữ,8842,xa_tien_lu,xa,base.state_vn_VN-68,base.vn,1
946,Xã Thái Hòa,8788,xa_thai_hoa,xa,base.state_vn_VN-68,base.vn,1
947,Xã Liên Hòa,8812,xa_lien_hoa,xa,base.state_vn_VN-68,base.vn,1
948,Xã Hợp Lý,8770,xa_hop_ly,xa,base.state_vn_VN-68,base.vn,1
949,Xã Sơn Đông,8866,xa_son_dong,xa,base.state_vn_VN-68,base.vn,1
950,Xã Tam Đảo,8911,xa_tam_dao,xa,base.state_vn_VN-68,base.vn,1
951,Xã Đại Đình,8923,xa_dai_dinh,xa,base.state_vn_VN-68,base.vn,1
952,Xã Đạo Trù,8914,xa_dao_tru,xa,base.state_vn_VN-68,base.vn,1
953,Xã Tam Dương,8869,xa_tam_duong,xa,base.state_vn_VN-68,base.vn,1
954,Xã Hội Thịnh,8905,xa_hoi_thinh,xa,base.state_vn_VN-68,base.vn,1
955,Xã Hoàng An,8896,xa_hoang_an,xa,base.state_vn_VN-68,base.vn,1
956,Xã Tam Dương Bắc,8872,xa_tam_duong_bac,xa,base.state_vn_VN-68,base.vn,1
957,Xã Vĩnh Tường,9076,xa_vinh_tuong,xa,base.state_vn_VN-68,base.vn,1
958,Xã Thổ Tang,9112,xa_tho_tang,xa,base.state_vn_VN-68,base.vn,1
959,Xã Vĩnh Hưng,9100,xa_vinh_hung,xa,base.state_vn_VN-68,base.vn,1
960,Xã Vĩnh An,9079,xa_vinh_an,xa,base.state_vn_VN-68,base.vn,1
961,Xã Vĩnh Phú,9154,xa_vinh_phu,xa,base.state_vn_VN-68,base.vn,1
962,Xã Vĩnh Thành,9106,xa_vinh_thanh,xa,base.state_vn_VN-68,base.vn,1
963,Xã Yên Lạc,9025,xa_yen_lac,xa,base.state_vn_VN-68,base.vn,1
964,Xã Tề Lỗ,9040,xa_te_lo,xa,base.state_vn_VN-68,base.vn,1
965,Xã Liên Châu,9064,xa_lien_chau,xa,base.state_vn_VN-68,base.vn,1
966,Xã Tam Hồng,9043,xa_tam_hong,xa,base.state_vn_VN-68,base.vn,1
967,Xã Nguyệt Đức,9052,xa_nguyet_duc,xa,base.state_vn_VN-68,base.vn,1
968,Xã Bình Nguyên,8935,xa_binh_nguyen,xa,base.state_vn_VN-68,base.vn,1
969,Xã Xuân Lãng,8971,xa_xuan_lang,xa,base.state_vn_VN-68,base.vn,1
970,Xã Bình Xuyên,8950,xa_binh_xuyen,xa,base.state_vn_VN-68,base.vn,1
971,Xã Bình Tuyền,8944,xa_binh_tuyen,xa,base.state_vn_VN-68,base.vn,1
972,Phường Vĩnh Phúc,8716,phuong_vinh_phuc,ph,base.state_vn_VN-68,base.vn,0
973,Phường Vĩnh Yên,8707,phuong_vinh_yen,ph,base.state_vn_VN-68,base.vn,0
974,Phường Phúc Yên,8740,phuong_phuc_yen,ph,base.state_vn_VN-68,base.vn,0
975,Phường Xuân Hòa,8749,phuong_xuan_hoa,ph,base.state_vn_VN-68,base.vn,0
976,Xã Cao Phong,5089,xa_cao_phong,xa,base.state_vn_VN-68,base.vn,1
977,Xã Mường Thàng,5116,xa_muong_thang,xa,base.state_vn_VN-68,base.vn,1
978,Xã Thung Nai,5098,xa_thung_nai,xa,base.state_vn_VN-68,base.vn,1
979,Xã Đà Bắc,4831,xa_da_bac,xa,base.state_vn_VN-68,base.vn,1
980,Xã Cao Sơn,4876,xa_cao_son,xa,base.state_vn_VN-68,base.vn,1
981,Xã Đức Nhàn,4846,xa_duc_nhan,xa,base.state_vn_VN-68,base.vn,1
982,Xã Quy Đức,4873,xa_quy_duc,xa,base.state_vn_VN-68,base.vn,1
983,Xã Tân Pheo,4849,xa_tan_pheo,xa,base.state_vn_VN-68,base.vn,1
984,Xã Tiền Phong,4891,xa_tien_phong,xa,base.state_vn_VN-68,base.vn,1
985,Xã Kim Bôi,4978,xa_kim_boi,xa,base.state_vn_VN-68,base.vn,1
